,timestamp,stored,actor,verb,object,result
9,2023-03-10 12:42:34.622000+00:00,2023-03-10T12:42:34.622Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
8,2023-03-10 12:42:41.353000+00:00,2023-03-10T12:42:41.353Z,Tablet 2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
7,2023-03-10 12:42:46.656000+00:00,2023-03-10T12:42:46.656Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
6,2023-03-10 12:42:46.786000+00:00,2023-03-10T12:42:46.786Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
5,2023-03-10 12:43:22.102000+00:00,2023-03-10T12:43:22.102Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
4,2023-03-10 12:43:22.205000+00:00,2023-03-10T12:43:22.205Z,Android4,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
3,2023-03-10 12:43:23.784000+00:00,2023-03-10T12:43:23.784Z,Ipad2,Placed,Earth,"{""score"":{""raw"":0}}"
2,2023-03-10 12:43:23.922000+00:00,2023-03-10T12:43:23.922Z,Ipad2,Swiped,Left,"{""score"":{""raw"":0}}"
1,2023-03-10 12:43:51.989000+00:00,2023-03-10T12:43:51.989Z,Android2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
0,2023-03-10 12:44:00.330000+00:00,2023-03-10T12:44:00.330Z,Tablet1 ,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
